"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Note","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
59920,NA,NA,"Prochlorococcus marinus NATL2A","coding genes",2163,"Kegg","igc","usually","high",NA,"strain","Prochlorococcus marinus",1219,"species"
1072256,NA,NA,"Corynebacterium uterequi","coding genes",2163,"Kegg","igc","usually","high",NA,"species","Corynebacterium",1716,"genus"
714,NA,NA,"Aggregatibacter actinomycetemcomitans 624","coding genes",2164,"Kegg","igc","usually","high",NA,"species","Aggregatibacter",416916,"genus"
1549855,NA,NA,"Haematospirillum jordaniae","coding genes",2169,"Kegg","igc","usually","high",NA,"species","Haematospirillum",1804663,"genus"
1130804,NA,NA,"Streptococcus pneumoniae ST556","coding genes",2170,"Kegg","igc","usually","high",NA,"strain","Streptococcus pneumoniae",1313,"species"
521097,NA,NA,"Capnocytophaga ochracea","coding genes",2171,"Kegg","igc","usually","high",NA,"strain","Capnocytophaga ochracea",1018,"species"
662755,NA,NA,"Corynebacterium resistens","coding genes",2171,"Kegg","igc","usually","high",NA,"strain","Corynebacterium resistens",258224,"species"
202947,NA,NA,"Actinobacillus equuli","coding genes",2171,"Kegg","igc","usually","high",NA,"subspecies","Actinobacillus equuli",718,"species"
300852,NA,NA,"Thermus thermophilus HB8","coding genes",2173,"Kegg","igc","usually","high",NA,"strain","Thermus thermophilus",274,"species"
1087451,NA,NA,"Corynebacterium pseudotuberculosis 31","coding genes",2173,"Kegg","igc","usually","high",NA,"strain","Corynebacterium pseudotuberculosis",1719,"species"
65058,NA,NA,"Corynebacterium ulcerans 131002","coding genes",2173,"Kegg","igc","usually","high",NA,"species","Corynebacterium",1716,"genus"
945711,NA,NA,"Corynebacterium ulcerans 809","coding genes",2180,"Kegg","igc","usually","high",NA,"strain","Corynebacterium ulcerans",65058,"species"
1354240,NA,NA,"Riemerella anatipestifer CH3","coding genes",2181,"Kegg","igc","usually","high",NA,"strain","Riemerella anatipestifer",34085,"species"
1580092,NA,NA,"Candidatus Nitrosopumilus adriaticus","coding genes",2184,"Kegg","igc","usually","high",NA,"species","Nitrosopumilus",338191,"genus"
391295,NA,NA,"Streptococcus suis 05ZYH33","coding genes",2186,"Kegg","igc","usually","high",NA,"strain","Streptococcus suis",1307,"species"
999630,NA,NA,"Thermoproteus uzoniensis","coding genes",2186,"Kegg","igc","usually","high",NA,"strain","Thermoproteus uzoniensis",184117,"species"
935697,NA,NA,"Corynebacterium pseudotuberculosis CIP 52.97","coding genes",2187,"Kegg","igc","usually","high",NA,"strain","Corynebacterium pseudotuberculosis",1719,"species"
1228997,NA,NA,"Riemerella anatipestifer RA-CH-1","coding genes",2187,"Kegg","igc","usually","high",NA,"strain","Riemerella anatipestifer",34085,"species"
608506,NA,NA,"Caldicellulosiruptor obsidiansis","coding genes",2188,"Kegg","igc","usually","high",NA,"strain","Caldicellulosiruptor obsidiansis",717609,"species"
391296,NA,NA,"Streptococcus suis 98HAH33","coding genes",2189,"Kegg","igc","usually","high",NA,"strain","Streptococcus suis",1307,"species"
1340847,NA,NA,"Streptococcus suis T15","coding genes",2190,"Kegg","igc","usually","high",NA,"strain","Streptococcus suis",1307,"species"
698971,NA,NA,"Corynebacterium diphtheriae VA01","coding genes",2191,"Kegg","igc","usually","high",NA,"strain","Corynebacterium diphtheriae",1717,"species"
167555,NA,NA,"Prochlorococcus marinus NATL1A","coding genes",2193,"Kegg","igc","usually","high",NA,"strain","Prochlorococcus marinus",1219,"species"
667014,NA,NA,"Thermodesulfatator indicus","coding genes",2195,"Kegg","igc","usually","high",NA,"strain","Thermodesulfatator indicus",171695,"species"
317025,NA,NA,"Hydrogenovibrio crunogenus","coding genes",2196,"Kegg","igc","usually","high",NA,"strain","Hydrogenovibrio crunogenus",39765,"species"
555079,NA,NA,"Thermosediminibacter oceani","coding genes",2197,"Kegg","igc","usually","high",NA,"strain","Thermosediminibacter oceani",291990,"species"
1358,NA,NA,"Lactococcus lactis AI06","coding genes",2197,"Kegg","igc","usually","high",NA,"species","Lactococcus",1357,"genus"
1036172,NA,NA,"Arcobacter butzleri 7h1h","coding genes",2199,"Kegg","igc","usually","high",NA,"strain","Aliarcobacter butzleri",28197,"species"
1868325,NA,NA,"Prosthecochloris sp. CIB 2401","coding genes",2200,"Kegg","igc","usually","high",NA,"species","Prosthecochloris",1101,"genus"
405441,NA,NA,"Xylella fastidiosa M23","coding genes",2201,"Kegg","igc","usually","high",NA,"strain","Xylella fastidiosa",2371,"species"
488221,NA,NA,"Streptococcus pneumoniae 70585","coding genes",2202,"Kegg","igc","usually","high",NA,"strain","Streptococcus pneumoniae",1313,"species"
28028,NA,NA,"Corynebacterium flavescens","coding genes",2202,"Kegg","igc","usually","high",NA,"species","Corynebacterium",1716,"genus"
665571,NA,NA,"Spirochaeta thermophila DSM 6192","coding genes",2203,"Kegg","igc","usually","high",NA,"strain","Spirochaeta thermophila",154,"species"
1434104,NA,NA,"Methanococcoides methylutens","coding genes",2203,"Kegg","igc","usually","high",NA,"strain","Methanococcoides methylutens",2226,"species"
155085,NA,NA,"Staphylococcus lutrae","coding genes",2204,"Kegg","igc","usually","high",NA,"species","Staphylococcus",1279,"genus"
869210,NA,NA,"Marinithermus hydrothermalis","coding genes",2205,"Kegg","igc","usually","high",NA,"strain","Marinithermus hydrothermalis",186192,"species"
516950,NA,NA,"Streptococcus pneumoniae CGSP14 (serotype 14)","coding genes",2206,"Kegg","igc","usually","high",NA,"strain","Streptococcus pneumoniae",1313,"species"
1042417,NA,NA,"Brachyspira pilosicoli P43/6/78","coding genes",2208,"Kegg","igc","usually","high",NA,"strain","Brachyspira pilosicoli",52584,"species"
914150,NA,NA,"Kangiella geojedonensis","coding genes",2208,"Kegg","igc","usually","high",NA,"species","Kangiella",261963,"genus"
509193,NA,NA,"Thermoanaerobacter brockii","coding genes",2209,"Kegg","igc","usually","high",NA,"strain","Thermoanaerobacter brockii",29323,"species"
262724,NA,NA,"Thermus thermophilus HB27","coding genes",2210,"Kegg","igc","usually","high",NA,"strain","Thermus thermophilus",274,"species"
717961,NA,NA,"Eubacterium siraeum V10Sc8a","coding genes",2211,"Kegg","igc","usually","high",NA,"strain","[Eubacterium] siraeum",39492,"species"
1322346,NA,NA,"Haemophilus parasuis ZJ0906","coding genes",2211,"Kegg","igc","usually","high",NA,"strain","Glaesserella parasuis",738,"species"
1747,NA,NA,"Cutibacterium acnes","coding genes",2212,"Kegg","igc","usually","high",NA,"species","Cutibacterium",1912216,"genus"
698972,NA,NA,"Corynebacterium diphtheriae INCA 402","coding genes",2215,"Kegg","igc","usually","high",NA,"strain","Corynebacterium diphtheriae",1717,"species"
759913,NA,NA,"Streptococcus dysgalactiae subsp. equisimilis AC-2713","coding genes",2215,"Kegg","igc","usually","high",NA,"strain","Streptococcus dysgalactiae",1334,"species"
574093,NA,NA,"Streptococcus pneumoniae AP200","coding genes",2216,"Kegg","igc","usually","high",NA,"strain","Streptococcus pneumoniae",1313,"species"
788929,NA,NA,"Xylella fastidiosa subsp. fastidiosa GB514","coding genes",2216,"Kegg","igc","usually","high",NA,"strain","Xylella fastidiosa",2371,"species"
387631,NA,NA,"Archaeoglobus sulfaticallidus","coding genes",2216,"Kegg","igc","usually","high",NA,"strain","Archaeoglobus sulfaticallidus",1316941,"species"
1227555,NA,NA,"Pyrobaculum sp. WP30","coding genes",2216,"Kegg","igc","usually","high",NA,"species","Pyrobaculum",2276,"genus"
1712675,NA,NA,"Turicibacter sp. H121","coding genes",2216,"Kegg","igc","usually","high",NA,"species","Turicibacter",191303,"genus"
634498,NA,NA,"Methanobrevibacter ruminantium","coding genes",2217,"Kegg","igc","usually","high",NA,"strain","Methanobrevibacter ruminantium",83816,"species"
762948,NA,NA,"Rothia dentocariosa","coding genes",2217,"Kegg","igc","usually","high",NA,"strain","Rothia dentocariosa",2047,"species"
387344,NA,NA,"Lactobacillus brevis ATCC 367","coding genes",2218,"Kegg","igc","usually","high",NA,"strain","Levilactobacillus brevis",1580,"species"
565033,NA,NA,"Geoglobus acetivorans","coding genes",2218,"Kegg","igc","usually","high",NA,"species","Geoglobus",190818,"genus"
392416,NA,NA,"Lactobacillus crustorum","coding genes",2218,"Kegg","igc","usually","high",NA,"species","Companilactobacillus",2767879,"genus"
713030,NA,NA,"Selenomonas sp. oral taxon 136","coding genes",2218,"Kegg","igc","usually","high",NA,"species","Selenomonas",970,"genus"
523794,NA,NA,"Leptotrichia buccalis","coding genes",2220,"Kegg","igc","usually","high",NA,"strain","Leptotrichia buccalis",40542,"species"
1030843,NA,NA,"Porphyromonas gingivalis TDC60","coding genes",2220,"Kegg","igc","usually","high",NA,"strain","Porphyromonas gingivalis",837,"species"
1064535,NA,NA,"Megasphaera elsdenii","coding genes",2220,"Kegg","igc","usually","high",NA,"strain","Megasphaera elsdenii",907,"species"
246969,NA,NA,"Thermococcus sp. AM4","coding genes",2222,"Kegg","igc","usually","high",NA,"species","Thermococcus",2263,"genus"
330779,NA,NA,"Sulfolobus acidocaldarius DSM 639","coding genes",2223,"Kegg","igc","usually","high",NA,"strain","Sulfolobus acidocaldarius",2285,"species"
1247189,NA,NA,"Streptococcus dysgalactiae subsp. equisimilis 167","coding genes",2223,"Kegg","igc","usually","high",NA,"strain","Streptococcus dysgalactiae",1334,"species"
637909,NA,NA,"Streptococcus gallolyticus UCN34","coding genes",2224,"Kegg","igc","usually","high",NA,"strain","Streptococcus gallolyticus",315405,"species"
221027,NA,NA,"Treponema putidum","coding genes",2225,"Kegg","igc","usually","high",NA,"species","Treponema",157,"genus"
1884263,NA,NA,"Selenomonas sp. oral taxon 920","coding genes",2226,"Kegg","igc","usually","high",NA,"species","Selenomonas",970,"genus"
1719,NA,NA,"Corynebacterium pseudotuberculosis 48252","coding genes",2227,"Kegg","igc","usually","high",NA,"species","Corynebacterium",1716,"genus"
1604004,NA,NA,"Halanaeroarchaeum sulfurireducens HSR2","coding genes",2228,"Kegg","igc","usually","high",NA,"species","Halanaeroarchaeum",1656823,"genus"
45243,NA,NA,"Capnocytophaga haemolytica","coding genes",2228,"Kegg","igc","usually","high",NA,"species","Capnocytophaga",1016,"genus"
584721,NA,NA,"Pasteurella multocida subsp. multocida 3480","coding genes",2229,"Kegg","igc","usually","high",NA,"strain","Pasteurella multocida",747,"species"
504,NA,NA,"Kingella kingae","coding genes",2229,"Kegg","igc","usually","high",NA,"species","Kingella",32257,"genus"
698968,NA,NA,"Corynebacterium diphtheriae HC02","coding genes",2230,"Kegg","igc","usually","high",NA,"strain","Corynebacterium diphtheriae",1717,"species"
634176,NA,NA,"Aggregatibacter aphrophilus NJ8700","coding genes",2231,"Kegg","igc","usually","high",NA,"strain","Aggregatibacter aphrophilus",732,"species"
1394889,NA,NA,"Thermosynechococcus sp. NK55","coding genes",2232,"Kegg","igc","usually","high",NA,"species","Thermosynechococcus",146785,"genus"
65058,NA,NA,"Corynebacterium ulcerans 210931","coding genes",2232,"Kegg","igc","usually","high",NA,"species","Corynebacterium",1716,"genus"
1719,NA,NA,"Corynebacterium pseudotuberculosis CS_10","coding genes",2232,"Kegg","igc","usually","high",NA,"species","Corynebacterium",1716,"genus"
1114966,NA,NA,"Propionibacterium acnes TypeIA2 P.acn33","coding genes",2233,"Kegg","igc","usually","high",NA,"strain","Cutibacterium acnes",1747,"species"
1046624,NA,NA,"Lactococcus lactis subsp. lactis IO-1","coding genes",2233,"Kegg","igc","usually","high",NA,"strain","Lactococcus lactis",1358,"species"
71999,NA,NA,"Kocuria palustris","coding genes",2234,"Kegg","igc","usually","high",NA,"species","Kocuria",57493,"genus"
465515,NA,NA,"Micrococcus luteus","coding genes",2236,"Kegg","igc","usually","high",NA,"strain","Micrococcus luteus",1270,"species"
1054460,NA,NA,"Streptococcus pseudopneumoniae","coding genes",2236,"Kegg","igc","usually","high",NA,"strain","Streptococcus pseudopneumoniae",257758,"species"
195522,NA,NA,"Thermococcus nautili","coding genes",2236,"Kegg","igc","usually","high",NA,"species","Thermococcus",2263,"genus"
1539298,NA,NA,"Treponema sp. OMZ 838","coding genes",2236,"Kegg","igc","usually","high",NA,"species","Treponema",157,"genus"
73098,NA,NA,"Kluyvera georgiana","coding genes",2237,"Kegg","igc","usually","high",NA,"species","Kluyvera",579,"genus"
1170318,NA,NA,"Cutibacterium avidum","coding genes",2242,"Kegg","igc","usually","high",NA,"strain","Cutibacterium avidum",33010,"species"
1719,NA,NA,"Corynebacterium pseudotuberculosis Ft_2193/67","coding genes",2242,"Kegg","igc","usually","high",NA,"species","Corynebacterium",1716,"genus"
340099,NA,NA,"Thermoanaerobacter pseudethanolicus","coding genes",2243,"Kegg","igc","usually","high",NA,"strain","Thermoanaerobacter pseudethanolicus",496866,"species"
1276648,NA,NA,"Propionibacterium acnes hdn-1","coding genes",2243,"Kegg","igc","usually","high",NA,"strain","Cutibacterium acnes",1747,"species"
1114969,NA,NA,"Propionibacterium acnes TypeIA2 P.acn31","coding genes",2244,"Kegg","igc","usually","high",NA,"strain","Cutibacterium acnes",1747,"species"
847,NA,NA,"Oxalobacter formigenes","coding genes",2244,"Kegg","igc","usually","high",NA,"species","Oxalobacter",846,"genus"
194439,NA,NA,"Chlorobium tepidum","coding genes",2245,"Kegg","igc","usually","high",NA,"strain","Chlorobaculum tepidum",1097,"species"
698966,NA,NA,"Corynebacterium diphtheriae 241","coding genes",2245,"Kegg","igc","usually","high",NA,"strain","Corynebacterium diphtheriae",1717,"species"
981539,NA,NA,"Streptococcus gallolyticus subsp. gallolyticus ATCC 43143","coding genes",2246,"Kegg","igc","usually","high",NA,"strain","Streptococcus gallolyticus",315405,"species"
743972,NA,NA,"Actinobacillus suis ATCC 33415","coding genes",2246,"Kegg","igc","usually","high",NA,"strain","Actinobacillus suis",716,"species"
161895,NA,NA,"Corynebacterium phocae","coding genes",2246,"Kegg","igc","usually","high",NA,"species","Corynebacterium",1716,"genus"
698967,NA,NA,"Corynebacterium diphtheriae HC01","coding genes",2248,"Kegg","igc","usually","high",NA,"strain","Corynebacterium diphtheriae",1717,"species"
385025,NA,NA,"Cycloclasticus sp. P1","coding genes",2248,"Kegg","igc","usually","high",NA,"species","Cycloclasticus",34067,"genus"
698965,NA,NA,"Corynebacterium diphtheriae CDCE 8392","coding genes",2249,"Kegg","igc","usually","high",NA,"strain","Corynebacterium diphtheriae",1717,"species"
696748,NA,NA,"Actinobacillus suis H91-0380","coding genes",2249,"Kegg","igc","usually","high",NA,"strain","Actinobacillus suis",716,"species"
1134454,NA,NA,"Propionibacterium acnes HL096PA1","coding genes",2249,"Kegg","igc","usually","high",NA,"strain","Cutibacterium acnes",1747,"species"
161896,NA,NA,"Corynebacterium camporealensis","coding genes",2249,"Kegg","igc","usually","high",NA,"species","Corynebacterium",1716,"genus"
1248727,NA,NA,"Endosymbiont of unidentified scaly snail isolate Monju","coding genes",2249,"Kegg","igc","usually","high",NA,"species","Gammaproteobacteria",1236,"class"
1171377,NA,NA,"Bibersteinia trehalosi USDA-ARS-USMARC-192","coding genes",2250,"Kegg","igc","usually","high",NA,"strain","Bibersteinia trehalosi",47735,"species"
644295,NA,NA,"Methanohalobium evestigatum","coding genes",2254,"Kegg","igc","usually","high",NA,"strain","Methanohalobium evestigatum",2322,"species"
96345,NA,NA,"Flavobacterium psychrophilum V4-24","coding genes",2254,"Kegg","igc","usually","high",NA,"species","Flavobacterium",237,"genus"
34062,NA,NA,"Moraxella osloensis","coding genes",2254,"Kegg","igc","usually","high",NA,"species","Moraxella",475,"genus"
546271,NA,NA,"Selenomonas sputigena","coding genes",2255,"Kegg","igc","usually","high",NA,"strain","Selenomonas sputigena",69823,"species"
399549,NA,NA,"Metallosphaera sedula","coding genes",2256,"Kegg","igc","usually","high",NA,"strain","Metallosphaera sedula",43687,"species"
1697053,NA,NA,"Oblitimonas alkaliphila","coding genes",2257,"Kegg","igc","usually","high",NA,"species","Thiopseudomonas",1654787,"genus"
367737,NA,NA,"Arcobacter butzleri RM4018","coding genes",2259,"Kegg","igc","usually","high",NA,"strain","Aliarcobacter butzleri",28197,"species"
1091045,NA,NA,"Propionibacterium acnes subsp. defendens ATCC 11828","coding genes",2259,"Kegg","igc","usually","high",NA,"strain","Cutibacterium acnes",1747,"species"
1441628,NA,NA,"Leptospirillum ferriphilum YSK","coding genes",2260,"Kegg","igc","usually","high",NA,"strain","Leptospirillum ferriphilum",178606,"species"
65058,NA,NA,"Corynebacterium ulcerans 05146","coding genes",2260,"Kegg","igc","usually","high",NA,"species","Corynebacterium",1716,"genus"
717231,NA,NA,"Flexistipes sinusarabici","coding genes",2261,"Kegg","igc","usually","high",NA,"strain","Flexistipes sinusarabici",2352,"species"
698969,NA,NA,"Corynebacterium diphtheriae HC03","coding genes",2262,"Kegg","igc","usually","high",NA,"strain","Corynebacterium diphtheriae",1717,"species"
137591,NA,NA,"Weissella cibaria","coding genes",2262,"Kegg","igc","usually","high",NA,"species","Weissella",46255,"genus"
1114967,NA,NA,"Propionibacterium acnes TypeIA2 P.acn17","coding genes",2263,"Kegg","igc","usually","high",NA,"strain","Cutibacterium acnes",1747,"species"
65058,NA,NA,"Corynebacterium ulcerans 210932","coding genes",2263,"Kegg","igc","usually","high",NA,"species","Corynebacterium",1716,"genus"
869211,NA,NA,"Spirochaeta thermophila DSM 6578","coding genes",2264,"Kegg","igc","usually","high",NA,"strain","Spirochaeta thermophila",154,"species"
525898,NA,NA,"Sulfurospirillum deleyianum","coding genes",2265,"Kegg","igc","usually","high",NA,"strain","Sulfurospirillum deleyianum",65553,"species"
