"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Note","Strain","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
267800,NA,"","Advenella incenata","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Advenella",290425,"genus"
310575,NA,"","Advenella kashmirensis","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Advenella",290425,"genus"
153265,NA,"","Aequorivita","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Flavobacteriaceae",49546,"family"
153266,NA,"","Aequorivita antarctica","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aequorivita",153265,"genus"
487317,NA,"","Aequorivita capsosiphonis","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aequorivita",153265,"genus"
153267,NA,"","Aequorivita lipolytica","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aequorivita",153265,"genus"
101385,NA,"","Aequorivita sublithincola","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aequorivita",153265,"genus"
101385,NA,"","Aequorivita sublithincola","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aequorivita",153265,"genus"
171194,NA,"","Aequorivita vladivostokensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aequorivita",153265,"genus"
240233,NA,"","Aeriscardovia","anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Bifidobacteriaceae",31953,"family"
1375,NA,"","Aerococcus","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Aerococcaceae",186827,"family"
87541,NA,"","Aerococcus christensenii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aerococcus",1375,"genus"
119206,NA,"","Aerococcus sanguicola","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aerococcus",1375,"genus"
371602,NA,"","Aerococcus suis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aerococcus",1375,"genus"
1376,NA,"","Aerococcus urinae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aerococcus",1375,"genus"
1376,NA,"","Aerococcus urinae","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aerococcus",1375,"genus"
866775,NA,"NC_015278","Aerococcus urinae ACS-120-V-Col10a","anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Aerococcus urinae",1376,"species"
1377,NA,"","Aerococcus viridans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aerococcus",1375,"genus"
2040,NA,"","Aeromicrobium","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Nocardioidaceae",85015,"family"
302168,NA,"","Aeromicrobium alkaliterrae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromicrobium",2040,"genus"
416568,NA,"","Aeromicrobium flavum","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromicrobium",2040,"genus"
219314,NA,"","Aeromicrobium marinum","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromicrobium",2040,"genus"
219314,NA,"","Aeromicrobium marinum","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aeromicrobium",2040,"genus"
375541,NA,"","Aeromicrobium tamlense","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromicrobium",2040,"genus"
642,NA,"","Aeromonas","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Aeromonadaceae",84642,"family"
656,NA,"","Aeromonas allosaccharophila","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
1114880,NA,"","Aeromonas australiensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
105751,NA,"","Aeromonas bestiarum","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
440079,NA,"","Aeromonas bivalvium","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
648,NA,"","Aeromonas caviae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
502790,NA,"","Aeromonas diversa","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
73010,NA,"","Aeromonas encheleia","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
29489,NA,"","Aeromonas enteropelogenes","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
649,NA,"","Aeromonas eucrenophila","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
591962,NA,"","Aeromonas fluvialis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
644,NA,"","Aeromonas hydrophila","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Aeromonas",642,"genus"
644,NA,"","Aeromonas hydrophila","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aeromonas",642,"genus"
648,NA,"","Aeromonas hydrophila anaerogenes","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
380703,NA,"NC_008570","Aeromonas hydrophila subsp. hydrophila ATCC 7966","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Aeromonas hydrophila",644,"species"
654,NA,"","Aeromonas ichthiosmia","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
650,NA,"","Aeromonas jandaei","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
651,NA,"","Aeromonas media","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
271417,NA,"","Aeromonas molluscorum","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
70856,NA,"","Aeromonas popoffii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
648,NA,"","Aeromonas punctata","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
648794,NA,"","Aeromonas rivuli","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
645,NA,"","Aeromonas salmonicida","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
645,NA,"","Aeromonas salmonicida","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Aeromonas",642,"genus"
645,NA,"","Aeromonas salmonicida","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aeromonas",642,"genus"
645,NA,"","Aeromonas salmonicida","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aeromonas",642,"genus"
29491,NA,"","Aeromonas salmonicida salmonicida","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"subspecies","Aeromonas salmonicida",645,"species"
382245,NA,"NC_004923, NC_004924, NC_004925, NC_009348, NC_009349, NC_009350","Aeromonas salmonicida subsp. salmonicida A449","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Aeromonas salmonicida",645,"species"
652,NA,"","Aeromonas schubertii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
218936,NA,"","Aeromonas simiae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
646,NA,"","Aeromonas sobria","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
1282886,NA,"","Aeromonas sp. MDS8","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Aeromonas",642,"genus"
1282886,NA,"","Aeromonas sp. MDS8","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aeromonas",642,"genus"
633417,NA,"","Aeromonas taiwanensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
324617,NA,"","Aeromonas tecta","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
654,NA,"","Aeromonas veronii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aeromonas",642,"genus"
654,NA,"","Aeromonas veronii","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Aeromonas",642,"genus"
654,NA,"","Aeromonas veronii","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aeromonas",642,"genus"
654,NA,"","Aeromonas veronii","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aeromonas",642,"genus"
998088,NA,"NC_015424","Aeromonas veronii B565","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Aeromonas veronii",654,"species"
56635,NA,"","Aeropyrum","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Desulfurococcaceae",2272,"family"
56636,NA,"","Aeropyrum pernix","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aeropyrum",56635,"genus"
56636,NA,"","Aeropyrum pernix","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aeropyrum",56635,"genus"
272557,NA,"NC_000854","Aeropyrum pernix K1","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Aeropyrum pernix",56636,"species"
226011,NA,"","Aestuariibacter halophilus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aestuariibacter",249523,"genus"
226010,NA,"","Aestuariibacter salexigens","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aestuariibacter",249523,"genus"
396388,NA,"","Aestuariimicrobium","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Propionibacteriaceae",31957,"family"
396389,NA,"","Aestuariimicrobium kwangyangense","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aestuariimicrobium",396388,"genus"
151414,NA,"","Afipia birgiae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Afipia",1033,"genus"
56946,NA,"","Afipia broomeae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Afipia",1033,"genus"
56946,NA,"","Afipia broomeae","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Afipia",1033,"genus"
1034,NA,"","Afipia clevelandensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Afipia",1033,"genus"
1034,NA,"","Afipia clevelandensis","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Afipia",1033,"genus"
1035,NA,"","Afipia felis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Afipia",1033,"genus"
1035,NA,"","Afipia felis","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Afipia",1033,"genus"
1035,NA,"","Afipia felis","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Afipia",1033,"genus"
666684,NA,"","Afipia sp. 1NLS2","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Afipia",1033,"genus"
666684,NA,"","Afipia sp. 1NLS2","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Afipia",1033,"genus"
182262,NA,"","Agarivorans albus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Agarivorans",261825,"genus"
714,NA,"","Aggregatibacter actinomycetemcomitans","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Aggregatibacter",416916,"genus"
714,NA,"","Aggregatibacter actinomycetemcomitans","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aggregatibacter",416916,"genus"
714,NA,"","Aggregatibacter actinomycetemcomitans","microaerophilic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aggregatibacter",416916,"genus"
732,NA,"","Aggregatibacter aphrophilus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aggregatibacter",416916,"genus"
732,NA,"","Aggregatibacter aphrophilus","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aggregatibacter",416916,"genus"
732,NA,"","Aggregatibacter aphrophilus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aggregatibacter",416916,"genus"
732,NA,"","Aggregatibacter aphrophilus","microaerophilic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aggregatibacter",416916,"genus"
634176,NA,"NC_012913","Aggregatibacter aphrophilus NJ8700","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Aggregatibacter aphrophilus",732,"species"
